,Unnamed: 0,rating,reviewContent,clean_teks
2260,2260,3,Halo lazada pesanan menggencewaka packing jelek tidak bagus kurir baru kinerja kurang bagus packing jelek beda masa kurir lama dia sudah tau siapa pembeli dan berhati 2x bawa pesanan packing selalu bagus dan tidak menggencewakan pembeli Rama lazada saya berhenti belanja di aplikasi lazada selama 4 bulan saya akan belanja lagi asal kurir lama membawa pesanan saya lazada sekian,halo lazada pesan menggencewaka packing jelek bagus kurir kerja bagus packing jelek beda kurir tau beli hati x bawa pesan packing bagus menggencewakan beli rama lazada henti belanja aplikasi lazada belanja kurir bawa pesan lazada sekian
2261,2261,5,"Sudah kesekian kalinya saya beli memory card dan flashdisk di olshop ini. Barang original, ada hologram, cepat sampai, jauh lebih murah dari yg saya beli di toko kamera, packaging rapi dan aman. Untuk pemesanan kali ini saya pesan tanggal 19 Juli 2017, sampai di rumah 20 Juli 2017.",sekian kali beli memory card flashdisk olshop barang original hologram cepat murah beli toko kamera packaging rapi aman mesan kali pesan tanggal juli rumah juli
2262,2262,5,Asli .bagus.,asli bagus
2263,2263,5,nan,nan
2264,2264,5,Barang diterima sesuai orderan,barang terima sesuai order
2265,2265,5,nan,nan
2266,2266,5,"bagus, recomanded",bagus recomanded
2267,2267,5,nan,nan
2268,2268,5,nan,nan
2269,2269,5,nan,nan
2270,2270,5,mantul,mantul
2271,2271,5,nan,nan
2272,2272,5,nan,nan
2273,2273,5,nan,nan
2274,2274,5,Mantap,mantap
2275,2275,5,nan,nan
2276,2276,5,nan,nan
2277,2277,5,"barang bagus , enggak cacat , pengiriman normal , respons penjual cepat , tapi casenya kegedean sih hehehe . but its ok",barang bagus cacat kirim normal respons jual cepat casenya sih hehehe but its ok
2278,2278,5,"memuaskan, tidak mengecewakan, barang nya sesuai dengan pesanan, dan sampai sesuai dengan waktunya. sangat rekomended lah",muas kecewa barang nya sesuai pesan sesuai rekomended
2279,2279,4,"barang suda saya terima sesuai dengan prediksi pengiriman, barang sesuai dengan iklannya, cuman saya tidak tahu kalau casenya aga gede untuk hardisk external, tapi ga apa"" hadia botol minumnya bagus terimakasi lazada & yang punya lapak.",barang suda terima sesuai prediksi kirim barang sesuai iklan casenya aga hardisk external hadia botol minum bagus terimakasi lazada lapak
2280,2280,5,Barang sdh diterima dg baik dan cepat sampai. Bonus juga sesuai dg deskripsi. Recommanded banget utk beli di toko ini,barang terima cepat bonus sesuai deskripsi recommanded banget beli toko
2281,2281,4,"barang bagus, tapi resletingnya agak rusak, mau kembaliin tapi ribet, ya udahlah, bonusnya bagus , dapat botol keren, lain kali mohon cek lagi barangnya kl sdh mau dikirim,",barang bagus resletingnya rusak kembaliin ribet ya udahlah bonus bagus botol keren kali mohon cek barang kl kirim
2282,2282,5,"barang sesuai, packing bagus&rapih,pengiriman cepat",barang sesuai packing bagusrapihpengiriman cepat
2283,2283,5,Murah tp bukan murahan,murah murah
2284,2284,3,good bgs sesuai dengan harga,good bgs sesuai harga
2285,2285,5,"baru td mlm pesen eh..udh smpe aj pagi2, mantaab",malam pesan ehudh pagi mantaab
2286,2286,5,"Barang sesuai dan puas, pengiriman cepat",barang sesuai puas kirim cepat
2287,2287,4,barang bagus pengiriman baik siip rekomen seller,barang bagus kirim siip rekomen jual
2288,2288,5,barang  sesui dan  biarkan  bintang yg  berbicara,barang sesui biar bintang bicara
2289,2289,5,bagus barangnya tanpa cacat plus bonusnya,bagus barang cacat plus bonus
2290,2290,5,sip mantap pcking rapi n barang + bonus sesuai gambar,sip mantap pcking rapi n barang bonus sesuai gambar
2291,2291,5,brang sesuai dengan yg di foto... mksi lazada,brang sesuai foto terimakasih lazada
2292,2292,5,"mnantap sesuai , plus hadiah botol keren",mnantap sesuai plus hadiah botol keren
2293,2293,5,biarkan bintang bicara,biar bintang bicara
2294,2294,5,"Barang bgus,sipp dech",barang bgussipp dech
2295,2295,5,pengiriman cepat dan barang pun bagus,kirim cepat barang bagus
2296,2296,4,Pengiriman cepat dan tepat waktu. Barang yang sesuai yang dideskripsikan .,kirim cepat barang sesuai deskripsi
2297,2297,4,nan,nan
2298,2298,5,bagus,bagus
2299,2299,3,nan,nan
2300,2300,5,nan,nan
2301,2301,5,sukaaaa,sukaaaa
2302,2302,5,Bagus,bagus
2303,2303,5,nan,nan
2304,2304,5,nan,nan
2305,2305,5,nan,nan
2306,2306,5,nan,nan
2307,2307,5,nan,nan
2308,2308,5,nan,nan
2309,2309,5,nan,nan
2310,2310,5,nan,nan
2311,2311,5,nan,nan
2312,2312,4,nan,nan
2313,2313,5,nan,nan
2314,2314,5,nan,nan
2315,2315,5,nan,nan
2316,2316,3,nan,nan
2317,2317,5,nan,nan
2318,2318,5,nan,nan
2319,2319,5,nan,nan
2320,2320,4,nan,nan
2321,2321,4,nan,nan
2322,2322,5,Alhamdulillah barangnya bagus dan cepat sampai. Hanya soal warna saja yang sulit untuk memilihnya alias dirandom.,alhamdulillah barang bagus cepat warna sulit pilih alias dirandom
2323,2323,5,pengiriman barang cepat dan barang sesuai ekspektasi,kirim barang cepat barang sesuai ekspektasi
2324,2324,5,mantapz barang nya bagus,mantap barang nya bagus
2325,2325,5,eh,eh
2326,2326,5,nan,nan
2327,2327,3,sukses lazada,sukses lazada
2328,2328,5,nan,nan
2329,2329,5,nan,nan
2330,2330,3,nan,nan
2331,2331,3,Barang oke,barang oke
2332,2332,5,nan,nan
2333,2333,1,Baru pakai 3 hari hdd sudah rusak data hilang!  Jangan di beli ! Tidak di rekomendasi,pakai hdd rusak data hilang beli rekomendasi
2334,2334,1,Setelah nunggu proses pengiriman terlambat 1 minggu tau2 dibatalkan stock tdk ada.. Promonya ga jelas!!!,nunggu proses kirim lambat minggu tau batal sedia promonya
2335,2335,5,nan,nan
2336,2336,4,Barang ok tapi pengirimannya agak lama,barang ok kirim
2337,2337,5,nan,nan
2338,2338,4,"Flashdisk yang dibeli sebenarnya kurang Up to 64Gb. Ukuran penyimpanan yang didapat 62Gb terbaca 59Gb, itu masih dirasa wajar dikarenakan ada perbedaan format 1024 byte.  Kecepatan baca atau tulis masih dibilang masih up to.  Lumayan panas jika dipakai terus menerus.  Yang menjadi catatan ialah secure disk memiliki masa aktif 1 tahun yang terdapat pada dalam box.",flashdisk beli up gb ukur simpan gb baca gb rasa wajar beda format byte cepat baca tulis bilang up lumayan panas pakai terus catat secure disk milik aktif box
2339,2339,5,nan,nan
2340,2340,4,"Barang Bagus, Kualitas jg oke.. tpi sygnya unt yg silver dganti gold.. lain kali klo kosong jgn di pajang ya gan.. jdi gak terlanjur nge-klik, lbh update produk aj sih tepatnya.. trimakasi",barang bagus kualitas oke sygnya unt silver dganti gold kali kosong pajang ya juragan lanjur ngeklik update produk sih tepat trimakasi
2341,2341,5,nan,nan
2342,2342,5,nan,nan
2343,2343,4,"Barang oke, packaging rapi, dan pengiriman cepat. Beli HDD ini pas lagi Harbolnas (11 Des). Kirain bakalan nyampe lama. Ternyata tgl 14 udah nyampe. Makasih JVP & Lazada",barang oke packaging rapi kirim cepat beli hdd pas harbolnas des kirain tanggal terimakasih jvp lazada
2344,2344,5,nan,nan
2345,2345,4,"Semua nyampe, Alhmdlillah sesuai descripsi kecuali mc afee antivirusnya yang ane ga tau dmna overall pretty good work thumbs up",alhmdlillah sesuai descripsi kecuali mc afee antivirusnya tau mana overall pretty good thumbs up
2346,2346,4,"barang sudah sampai dengan selamat,, dipacking dengan aman dan rapi.. cm kurang anti virusnya ajah sie yg gak ada..tp oke lah",barang selamat dipacking aman rapi cm anti virus sie adatp oke
2347,2347,5,Barang bgus. Sesuai gambar dan deskripsi. Recomended seller,barang bgus sesuai gambar deskripsi recomended jual
2348,2348,1,Bagus gak ?,bagus
2349,2349,5,"Respon Chat Oke, Pengiriman Oke, Barang Sesuai. Mdh2an Sukses",respon chat oke kirim oke barang sesuai mdhan sukses
2350,2350,3,bagus.. cuma sayang cleanernya gak sesuai gambar dimana disitu ada kuasnya... sedangkan kenyataanya dapat cotton buds.. tapi secara keseluruhan bagus. trims...ulasan ditolak,bagus sayang cleanernya sesuai gambar mana situ kuas kenyataanya cotton buds bagus trimsulasan tolak
2351,2351,4,bagus.. cuma sayang cleanernya gak sesuai gambar dimana disitu ada kuasnya... sedangkan kenyataanya dapat cotton buds sama kain majun kecil.. tapi secara keseluruhan bagus. trims,bagus sayang cleanernya sesuai gambar mana situ kuas kenyataanya cotton buds kain majun bagus trims
2352,2352,5,"barang sesuai pesanan ,walaupun agak lama dri yg pertama,tpi tetep rekomended seller,maksih lazada da jualtransend",barang sesuai pesan pertamatpi rekomended sellermaksih lazada da jualtransend
2353,2353,5,"Paket saya sudah sampai dengan selamat. di packing dengan rapih dan hardisk berpungsi dengan normal untuk sekarang tapi mudah mudahan awet. dan bonusnya juga tidak ada kendala dan bisa di gunakan. ya mungkin sedikit kendala, kurirnya bingung nyari alamat saya tapi tidak ada masalah.",paket selamat packing rapih hardisk pungsi normal mudah mudah awet bonus kendala ya kendala kurir bingung nyari alamat
2354,2354,5,barang sampai dlm waktu 3 hari,barang
2355,2355,5,"Seller responsive, pengiriman cepat dan barang berfungsi dgn baik. Thanks!",jual responsive kirim cepat barang fungsi terimakasih
2356,2356,5,"barang sesuai ,pengiriman jg cepat bonusnya banyak,tanks lazada & jualtransend,sukses selalu",barang sesuai kirim cepat bonus banyaktanks lazada jualtransendsukses
2357,2357,5,Pengiriman cepat + bubble wrap & produk bagus. Terima kasih.,kirim cepat bubble wrap produk bagus terima kasih
2358,2358,4,nan,nan
2359,2359,5,nan,nan
2360,2360,5,nan,nan
2361,2361,4,nan,nan
2362,2362,5,nan,nan
2363,2363,4,"Respon cepat, Packing bagus, Bonus sesuai, tapi... segel packing sudah terbuka?",respon cepat packing bagus bonus sesuai segel packing buka
2364,2364,5,Baik,
2365,2365,5,"barang mendarat dgn sempurna. tp kok isinya cmn 28.6 GB ya, pdhal tertulis 32 GB",barang darat sempurna isi cmn gb ya tulis gb
2366,2366,5,"Packing baik, respon seller baik, pengiriman cepat..Aku pesan 4 barangnya baik tanpa cacat. Thanks seller, thanks Lazada...",packing respon jual kirim cepataku pesan barang cacat terimakasih jual terimakasih lazada
2367,2367,5,fd 32gbnya ternyata kecil wkwk. tp smua fungsi dri usb dan MicroUsb.  pengiriman dan packing bgs karena dri lazada sip lah produk nya,fd gbnya wkwk fungsi usb microusb kirim packing bgs lazada sip produk nya
2368,2368,5,"barang ori, packingx cukup safety pake bubble wrap+box jdi mayan aman trus cpt nyampex jg...makasi y",barang original packingx safety pakai bubble wrapbox mayan aman cepat nyampex jgmakasi y
2369,2369,5,"Untuk barang yang dikirimkan sesuai dengan pesanan dan picture, barang juga ori, semoga gk cepet rusak...thanks k1m1 & lzada",barang kirim sesuai pesan gambar barang original moga cepat rusakthanks lzada
2370,2370,5,barangnya mantap sesuai dengan deskripsi dan gambarnya. Pokoknya mantap barangnya berfungsi dengan baik tidak ada kendala apapun.,barang mantap sesuai deskripsi gambar pokok mantap barang fungsi kendala apa
2371,2371,5,"sesuai pesanan tpi blm dicoba, smga bs berfungsi dgn baik..",sesuai pesan coba moga fungsi
2372,2372,5,Barangnya bagus harga lebih murah dari toko sebelah recomended buat teman2 yang mau beli .,barang bagus harga murah toko belah recomended teman beli
2373,2373,5,"Barang sudah sampai dengan selamat, kurir ramah, packing joss, rekomended seller, makasih k1m1 👍👍",barang selamat kurir ramah packing joss rekomended jual terimakasih
2374,2374,5,nan,nan
2375,2375,5,nan,nan
2376,2376,5,barang sesuai pesanan. harga bersaing. trims lazada,barang sesuai pesan harga saing trims lazada
2377,2377,4,paket udah dtng dan berfungsi dg baik trmksh lazada,paket dtng fungsi trmksh lazada
2378,2378,5,"sumpah keren banget flashdisknya, terima kasih ya hehe sesuai ekspektasi",sumpah keren banget flashdisknya terima kasih ya hehe sesuai ekspektasi
2379,2379,5,nan,nan
2380,2380,5,"barang bagus, pingiriman cepat..",barang bagus pingiriman cepat
2381,2381,5,cepet banget pengiriman nya,cepat banget kirim nya
2382,2382,5,"Barang sudah sampai cepat dan packing baik... Recommended seller ,mantab....",barang cepat packing recommended jual mantap
2383,2383,5,mendarat dengan selamat brang ok,darat selamat brang ok
2384,2384,5,paket sudah diterima sesuai pasanan semoga awet...,paket terima sesuai pasanan moga awet
2385,2385,5,barangnya sudah sampai lumayan cepat...kurirnya juga baik...barangnya bagus...bisa dipakai langsung,barang lumayan cepatkurirnya baikbarangnya bagusbisa pakai langsung
2386,2386,5,nan,nan
2387,2387,5,nan,nan
2388,2388,5,istimewaaaaah,istimewaaaaah
2389,2389,5,Barang ori.......... pokok e. top,barang original pokok e top
2390,2390,5,"barang ori,pokoknya recomended banget",barang oripokoknya recomended banget
2391,2391,5,"Sangat memuaskan ,packing rapi, kurir ramah ,harga terjangkau kalo lagi diskon ehehehe",muas packing rapi kurir ramah harga jangkau diskon ehehehe
2392,2392,5,terimakasih gan  barang sudah sampai,terimakasih juragan barang
2393,2393,5,nan,nan
2394,2394,5,nan,nan
2395,2395,5,nan,nan
2396,2396,4,nan,nan
2397,2397,5,nan,nan
2398,2398,4,nan,nan
2399,2399,5,nan,nan
2400,2400,5,nan,nan
2401,2401,5,nan,nan
2402,2402,5,nan,nan
2403,2403,5,Bagus,bagus
2404,2404,5,nan,nan
2405,2405,5,nan,nan
2406,2406,5,nan,nan
2407,2407,5,nan,nan
2408,2408,4,nan,nan
2409,2409,5,nan,nan
2410,2410,5,nan,nan
2411,2411,5,nan,nan
2412,2412,5,nan,nan
2413,2413,5,nan,nan
2414,2414,4,nan,nan
2415,2415,5,nan,nan
2416,2416,5,nan,nan
2417,2417,5,nan,nan
2418,2418,5,nan,nan
2419,2419,5,nan,nan
2420,2420,5,nan,nan
2421,2421,5,nan,nan
2422,2422,5,nan,nan
2423,2423,4,nan,nan
2424,2424,5,nan,nan
2425,2425,5,nan,nan
2426,2426,5,nan,nan
2427,2427,5,nan,nan
2428,2428,5,nan,nan
2429,2429,5,nan,nan
2430,2430,5,Mantulll,mantulll
2431,2431,4,nan,nan
2432,2432,5,nan,nan
2433,2433,5,nan,nan
2434,2434,5,good,good
2435,2435,5,nan,nan
2436,2436,4,nan,nan
2437,2437,5,nan,nan
2438,2438,5,"Oke sudah sampai dgn selamat dan aman, packing oke buble wrap, pengiriman oke standar cepat 3 hr.. terimakasih Lazada n seller... good job .",oke selamat aman packing oke buble wrap kirim oke standar cepat terimakasih lazada n jual good job
2439,2439,3,pengiriman ok.packaging ok kurir ok tapiiiiii koq isinya cuma 57.19GB......bintang 3 aja dech,kirim okpackaging ok kurir ok tapiiiiii koq isi gbbintang dech
2440,2440,5,"Barang telah diterima, sesuai dengan pesanan. Barang dikemas dengan baik dan barang cepat dikirimkan. Pelayanannya sangat baik.",barang terima sesuai pesan barang kemas barang cepat kirim layan
2441,2441,5,"sore pesan,besok siangnya sampai padahal ke surabaya.       langganan sama lapak ini,blm dibuka tp percaya.",sore pesanbesok siang surabaya langgan lapak iniblm buka percaya
2442,2442,4,barang bagus cuma kok tdk ada stiker hologram nya ya? ketika dicolokan ke hp tdk bisa langsung conect msh hrs menunggu bbrp saat. isi cuma 54.32gb,barang bagus stiker hologram nya ya colok hp langsung hubung tunggu isi gb
2443,2443,5,nan,nan
2444,2444,5,datangnya cepet barang ok:),datang cepat barang ok
2445,2445,5,"barangnya bagus,,, harga bersahat,,, wala",barang bagus harga bersahat wala
2446,2446,5,mantep gan dan puas barang nya cepat datang...dan sesuai pesanan...makasih,mantap juragan puas barang nya cepat datangdan sesuai pesananmakasih
2447,2447,5,puas dengan Flashdisk nya. thanks👍,puas flashdisk nya terimakasih
2448,2448,5,Pegiriman cepat dan paket dibungkus dengan rapih.,pegiriman cepat paket bungkus rapih
2449,2449,4,barang sudah diterima dengan packing yg rapi dan fungsi berjalan normal,barang terima packing rapi fungsi jalan normal
2450,2450,5,"barangnya ori nih, bagus",barang original nih bagus
2451,2451,5,Ok good,ok good
2452,2452,4,barang sampai dengan sehat sentosa,barang sehat sentosa
2453,2453,5,Sukaa.. Barang datang tepat waktu dan packing nya rapi pake bubble wrap.. Thanks seller and lazada,sukaa barang packing nya rapi pakai bubble wrap terimakasih jual and lazada
2454,2454,5,Good Seller,good jual
2455,2455,5,baguuuuuusss.... thanks sellr n lazada,baguuuuuusss terimakasih sellr n lazada
2456,2456,5,"Dapat potongan 40rb lebih murah dibanding olshop yg lain, free ongkir lagi!tq lazada & seller",potong rb murah banding olshop free ongkir lagitq lazada jual
2457,2457,5,nan,nan
2458,2458,5,nan,nan
2459,2459,5,nan,nan
2460,2460,5,nan,nan
2461,2461,5,nan,nan
2462,2462,5,nan,nan
2463,2463,5,nan,nan
2464,2464,5,nan,nan
2465,2465,5,nan,nan
2466,2466,5,nan,nan
2467,2467,4,nan,nan
2468,2468,5,Bagus,bagus
2469,2469,5,nan,nan
2470,2470,5,nan,nan
2471,2471,5,nan,nan
2472,2472,5,nan,nan
2473,2473,4,nan,nan
2474,2474,5,nan,nan
2475,2475,5,nan,nan
2476,2476,5,nan,nan
2477,2477,5,nan,nan
2478,2478,5,Mantap,mantap
2479,2479,5,nan,nan
2480,2480,5,nan,nan
2481,2481,4,nan,nan
2482,2482,5,nan,nan
2483,2483,4,nan,nan
2484,2484,5,nan,nan
2485,2485,5,nan,nan
2486,2486,4,nan,nan
2487,2487,5,nan,nan
2488,2488,5,nan,nan
2489,2489,5,berfungsi baik dan tanpa cacat,fungsi cacat
2490,2490,3,tidak sesuai gambar dan deskripsi,sesuai gambar deskripsi
2491,2491,5,nan,nan
2492,2492,5,Toshiba 1 TB Hitam dengan banyak GRATIS Usb TOSHIBA 32GB + Pouch Harddisk & Usb OTG Reader Android NICE !!!!,toshiba tb hitam gratis usb toshiba gb pouch harddisk usb otg reader android nice
2493,2493,5,terima kasih banyak atas paket nya ya plus bonus nya juga 😇,terima kasih paket nya ya plus bonus nya
2494,2494,5,Sesuai dengan yg dideskripsikan. Terima Kasih,sesuai deskripsi terima kasih
2495,2495,5,bagus original ada hadiah nya,bagus original hadiah nya
2496,2496,5,good brgnya,good brgnya
2497,2497,5,Lengkap dengan bonus dan kartu garansi,lengkap bonus kartu garansi
2498,2498,5,good lazada,good lazada
2499,2499,5,Pkknya happy seneng bngt brngnya bagus n cepet sampe..sering2 aja bnyk diskon lazada,pkknya senang senang bngt brngnya bagus n cepat sampesering diskon lazada
2500,2500,4,Mantap gan barang mulus dan sesuai yang diharapkan recommen banget untuk pelapak,mantap juragan barang mulus sesuai harap recommen banget lapak
2501,2501,5,nan,nan
2502,2502,5,good stup,good stup
2503,2503,5,nan,nan
2504,2504,5,nan,nan
2505,2505,5,nan,nan
2506,2506,5,nan,nan
2507,2507,4,nan,nan
2508,2508,5,nan,nan
2509,2509,5,nan,nan
2510,2510,5,nan,nan
2511,2511,5,nan,nan
2512,2512,5,nan,nan
2513,2513,5,good lazada,good lazada
2514,2514,5,good👍👍👍,good
2515,2515,5,nan,nan
2516,2516,5,nan,nan
2517,2517,5,Kirimin sudah sampai dan sesuai dengan yg di iklan kan,kirimin sesuai iklan
2518,2518,5,nan,nan
2519,2519,4,nan,nan
2520,2520,5,Ready kh kakak?? 881k udh sma ongkir nya blom.,ready kh kakak k sma ongkir nya
2521,2521,5,"oke, pengiriman cepat, bungkus rapi, kurir sabar dan ramah, hanya setelah di uji coba kecepatan tidak sesuai dg deskripsi, sama seperti menggunakan flaschdisc 4GB, Kecepatan Rata2 15-20MB/secon",oke kirim cepat bungkus rapi kurir sabar ramah uji coba cepat sesuai deskripsi flaschdisc gb cepat mbsecon
2522,2522,5,sesuai harapan,sesuai harap
2523,2523,5,"packing rapi, pengiriman cpt bgt.. jauh lbh cpt dr estimasi. barang sesuai desc.. thank you seller...",packing rapi kirim cepat banget cepat estimasi barang sesuai desc thank jual
2524,2524,5,nan,nan
2525,2525,5,sip good,sip good
2526,2526,5,top produknya.... sesuai pesanan. seandainya saya minta bon pembelian bisa nggak ya.... saya tanggung semua ongkirnya. atau di email boleh nggak ya.... biar bisa di ganti kantor. please respons,top produk sesuai pesan anda bon beli ya tanggung ongkirnya email ya biar ganti kantor mohon respons
2527,2527,5,"Barang datang sesuai pesanan, dan sesuai estimasi. seller juga fast respon, thankz.",barang sesuai pesan sesuai estimasi jual fast respon thankz
2528,2528,5,nan,nan
2529,2529,1,nan,nan
2530,2530,3,nan,nan
2531,2531,5,"all good. saya lebih menghargai barang nya dipastikan work, ketimbang box/bungkusnya bagus tpi isi nya g jelas. anda layak dpt 5 bintang. soal pengiriman, ya standar lah,, pesan hari ini, nyampe nya besok.",all good harga barang nya ketimbang boxbungkusnya bagus isi nya layak bintang kirim ya standar pesan nya besok
